IP 地址,已发送,已接收,丢包率,平均延迟,下载速度 (MB/s)
80.240.124.6,4,4,0.00,302.62,0.00
80.240.124.9,4,4,0.00,302.67,0.00
80.240.124.10,4,4,0.00,302.70,0.00
80.240.124.8,4,4,0.00,302.78,0.00
92.223.110.4,4,4,0.00,304.01,0.00
178.160.192.38,4,4,0.00,304.17,0.00
45.82.100.5,4,4,0.00,304.88,0.00
92.38.168.5,4,4,0.00,304.93,0.00
92.223.110.18,4,4,0.00,305.12,0.00
181.174.80.182,4,4,0.00,305.34,0.00
46.49.10.228,4,4,0.00,306.73,0.00
179.0.200.126,4,4,0.00,306.81,0.00
78.111.101.4,4,4,0.00,306.96,0.00
45.82.100.61,4,4,0.00,307.54,0.00
92.38.168.14,4,4,0.00,307.91,0.00
45.82.100.62,4,4,0.00,308.07,0.00
87.120.106.5,4,4,0.00,308.82,0.00
92.223.110.30,4,4,0.00,308.84,0.00
92.223.110.7,4,4,0.00,309.08,0.00
179.51.50.82,4,4,0.00,310.43,0.00
92.38.168.7,4,4,0.00,311.26,0.00
185.101.137.4,4,4,0.00,311.80,0.00
45.82.103.6,4,4,0.00,313.51,0.00
94.43.206.202,4,4,0.00,313.54,0.00
45.82.103.6,4,4,0.00,313.55,0.00
181.39.11.210,4,4,0.00,313.70,0.00
87.120.106.4,4,4,0.00,314.52,0.00
45.82.103.7,4,4,0.00,314.60,0.00
185.101.137.13,4,4,0.00,314.60,0.00
45.82.103.61,4,4,0.00,314.80,0.00
45.82.103.4,4,4,0.00,314.99,0.00
94.43.206.202,4,4,0.00,315.43,0.00
185.101.137.10,4,4,0.00,315.65,0.00
45.82.103.4,4,4,0.00,315.97,0.00
45.82.103.7,4,4,0.00,316.01,0.00
45.82.103.62,4,4,0.00,316.03,0.00
45.82.103.5,4,4,0.00,316.10,0.00
45.82.103.5,4,4,0.00,316.20,0.00
181.39.11.210,4,4,0.00,316.51,0.00
185.101.137.14,4,4,0.00,316.89,0.00
87.120.106.9,4,4,0.00,317.06,0.00
78.111.101.61,4,4,0.00,317.37,0.00
78.111.101.62,4,4,0.00,319.45,0.00
80.93.215.6,4,4,0.00,319.90,0.00
102.67.99.66,4,4,0.00,320.13,0.00
109.230.114.2,4,4,0.00,320.56,0.00
179.0.200.102,4,4,0.00,320.79,0.00
78.111.101.4,4,4,0.00,321.00,0.00
80.93.215.7,4,4,0.00,321.70,0.00
102.67.99.66,4,4,0.00,326.02,0.00
179.0.200.126,4,4,0.00,326.59,0.00
185.101.137.10,4,4,0.00,327.36,0.00
80.93.215.7,4,4,0.00,327.40,0.00
109.230.114.2,4,4,0.00,327.93,0.00
5.188.133.8,4,4,0.00,328.92,0.00
102.67.99.50,4,4,0.00,329.61,0.00
102.67.99.50,4,4,0.00,331.29,0.00
87.120.106.8,4,4,0.00,331.29,0.00
179.0.200.100,4,4,0.00,332.28,0.00
5.188.133.11,4,4,0.00,333.40,0.00
197.188.22.102,4,4,0.00,333.80,0.00
87.120.106.61,4,4,0.00,334.70,0.00
87.120.164.6,4,4,0.00,336.27,0.00
87.120.164.5,4,4,0.00,336.34,0.00
87.120.164.7,4,4,0.00,336.71,0.00
87.120.106.4,4,4,0.00,337.12,0.00
197.188.22.102,4,4,0.00,337.69,0.00
87.120.164.62,4,4,0.00,337.89,0.00
5.188.133.10,4,4,0.00,337.92,0.00
5.188.133.10,4,4,0.00,339.06,0.00
87.120.164.4,4,4,0.00,339.93,0.00
80.93.215.4,4,4,0.00,340.28,0.00
87.120.106.62,4,4,0.00,340.98,0.00
87.120.164.6,4,4,0.00,341.10,0.00
80.93.215.5,4,4,0.00,341.29,0.00
87.120.164.61,4,4,0.00,341.61,0.00
87.120.164.7,4,4,0.00,342.08,0.00
37.236.95.2,4,4,0.00,342.63,0.00
5.188.133.9,4,4,0.00,343.20,0.00
87.120.164.4,4,4,0.00,343.22,0.00
197.148.108.106,4,4,0.00,343.55,0.00
87.120.106.11,4,4,0.00,344.10,0.00
87.120.164.5,4,4,0.00,344.25,0.00
197.148.108.106,4,4,0.00,344.53,0.00
41.210.189.22,4,4,0.00,347.93,0.00
80.93.215.62,4,4,0.00,348.67,0.00
41.210.189.22,4,4,0.00,348.88,0.00
80.93.215.4,4,4,0.00,349.68,0.00
87.120.106.5,4,4,0.00,349.83,0.00
87.120.106.9,4,4,0.00,350.48,0.00
80.93.215.5,4,4,0.00,351.07,0.00
80.93.215.61,4,4,0.00,351.33,0.00
5.188.133.11,4,4,0.00,351.67,0.00
190.95.248.34,4,4,0.00,352.51,0.00
80.93.215.6,4,4,0.00,353.54,0.00
92.223.12.17,4,4,0.00,359.93,0.00
92.223.12.11,4,4,0.00,360.64,0.00
92.223.12.4,4,4,0.00,361.43,0.00
92.223.12.8,4,4,0.00,361.79,0.00
92.223.12.10,4,4,0.00,362.37,0.00
92.223.12.9,4,4,0.00,362.39,0.00
92.223.12.18,4,4,0.00,362.72,0.00
193.36.180.5,4,4,0.00,362.78,0.00
92.223.12.30,4,4,0.00,362.81,0.00
92.223.12.24,4,4,0.00,363.17,0.00
92.223.12.4,4,4,0.00,363.30,0.00
92.223.12.18,4,4,0.00,363.45,0.00
87.120.106.11,4,4,0.00,363.54,0.00
92.223.12.7,4,4,0.00,363.73,0.00
92.223.12.22,4,4,0.00,363.78,0.00
92.223.12.13,4,4,0.00,363.88,0.00
87.120.106.8,4,4,0.00,363.88,0.00
92.223.12.10,4,4,0.00,363.94,0.00
92.223.12.7,4,4,0.00,364.07,0.00
92.223.12.27,4,4,0.00,364.18,0.00
92.223.12.9,4,4,0.00,364.18,0.00
193.36.180.6,4,4,0.00,364.35,0.00
92.223.12.14,4,4,0.00,364.48,0.00
92.223.12.13,4,4,0.00,364.55,0.00
92.223.12.16,4,4,0.00,364.65,0.00
92.223.12.23,4,4,0.00,364.69,0.00
92.223.12.25,4,4,0.00,365.39,0.00
92.223.12.19,4,4,0.00,365.42,0.00
193.36.180.4,4,4,0.00,365.62,0.00
92.223.12.5,4,4,0.00,365.66,0.00
193.36.180.5,4,4,0.00,365.99,0.00
92.223.12.14,4,4,0.00,366.02,0.00
92.223.12.20,4,4,0.00,366.21,0.00
193.36.180.4,4,4,0.00,366.23,0.00
193.36.180.7,4,4,0.00,366.60,0.00
193.36.180.6,4,4,0.00,366.66,0.00
92.223.12.15,4,4,0.00,366.75,0.00
92.223.12.11,4,4,0.00,367.01,0.00
92.223.12.27,4,4,0.00,367.05,0.00
92.223.12.25,4,4,0.00,367.22,0.00
193.36.180.7,4,4,0.00,367.26,0.00
92.223.12.22,4,4,0.00,367.30,0.00
92.223.12.26,4,4,0.00,367.58,0.00
92.223.12.6,4,4,0.00,367.59,0.00
92.223.12.12,4,4,0.00,367.69,0.00
92.223.12.16,4,4,0.00,367.82,0.00
92.223.12.23,4,4,0.00,368.05,0.00
92.223.12.20,4,4,0.00,368.06,0.00
92.223.12.26,4,4,0.00,368.09,0.00
92.223.12.17,4,4,0.00,368.47,0.00
92.223.12.12,4,4,0.00,368.58,0.00
92.223.12.8,4,4,0.00,369.23,0.00
92.223.12.5,4,4,0.00,369.41,0.00
92.223.12.19,4,4,0.00,369.85,0.00
92.223.12.15,4,4,0.00,369.90,0.00
92.223.12.24,4,4,0.00,371.86,0.00
92.223.12.6,4,4,0.00,372.09,0.00
190.95.248.34,4,4,0.00,378.61,0.00
95.85.92.5,4,4,0.00,380.19,0.00
95.85.92.4,4,4,0.00,385.57,0.00
95.85.92.6,4,4,0.00,385.80,0.00
82.97.205.4,4,4,0.00,385.99,0.00
95.85.92.7,4,4,0.00,386.94,0.00
95.85.92.6,4,4,0.00,390.52,0.00
95.85.92.8,4,4,0.00,394.07,0.00
82.97.205.61,4,4,0.00,395.47,0.00
95.85.92.8,4,4,0.00,396.89,0.00
82.97.205.5,4,4,0.00,401.77,0.00
80.15.251.9,4,4,0.00,404.90,0.00
82.97.205.5,4,4,0.00,405.01,0.00
95.85.92.5,4,4,0.00,405.68,0.00
82.97.205.4,4,4,0.00,406.99,0.00
80.15.251.11,4,4,0.00,408.12,0.00
186.16.19.94,4,4,0.00,411.22,0.00
80.15.251.9,4,4,0.00,411.37,0.00
95.85.92.7,4,4,0.00,411.49,0.00
186.16.19.94,4,4,0.00,413.59,0.00
95.85.92.62,4,4,0.00,414.48,0.00
95.85.92.4,4,4,0.00,418.05,0.00
80.15.251.11,4,4,0.00,418.24,0.00
82.97.205.62,4,4,0.00,425.91,0.00
92.223.123.62,4,3,0.25,195.26,0.00
92.223.47.4,4,3,0.25,279.16,0.00
92.223.47.4,4,3,0.25,279.92,0.00
37.236.95.2,4,3,0.25,341.89,0.00
