IP 地址,已发送,已接收,丢包率,平均延迟,下载速度 (MB/s)
45.82.103.61,4,4,0.00,359.85,0.00
45.82.103.5,4,4,0.00,359.94,0.00
45.82.103.5,4,4,0.00,360.00,0.00
5.188.133.10,4,4,0.00,360.11,0.00
45.82.103.61,4,4,0.00,361.20,0.00
1.37.77.98,4,4,0.00,361.22,0.00
80.93.215.6,4,4,0.00,361.27,0.00
185.101.136.7,4,4,0.00,361.55,0.00
93.123.17.163,4,4,0.00,361.55,0.00
45.82.103.6,4,4,0.00,361.66,0.00
197.188.22.102,4,4,0.00,361.72,0.00
45.82.103.6,4,4,0.00,361.87,0.00
181.39.11.210,4,4,0.00,361.96,0.00
45.82.103.62,4,4,0.00,362.00,0.00
45.82.103.4,4,4,0.00,362.02,0.00
45.82.103.5,4,4,0.00,362.53,0.00
1.37.77.98,4,4,0.00,363.16,0.00
45.82.103.7,4,4,0.00,363.33,0.00
80.240.124.7,4,4,0.00,364.65,0.00
193.169.250.5,4,4,0.00,366.24,0.00
5.188.133.10,4,4,0.00,366.96,0.00
80.240.124.6,4,4,0.00,367.71,0.00
80.93.215.7,4,4,0.00,368.99,0.00
41.210.189.22,4,4,0.00,371.29,0.00
5.188.133.11,4,4,0.00,371.98,0.00
190.95.248.34,4,4,0.00,372.38,0.00
41.210.189.22,4,4,0.00,372.95,0.00
92.38.142.30,4,4,0.00,373.06,0.00
45.82.103.7,4,4,0.00,375.27,0.00
87.120.164.6,4,4,0.00,375.93,0.00
5.188.133.9,4,4,0.00,376.04,0.00
87.120.164.4,4,4,0.00,376.97,0.00
87.120.164.5,4,4,0.00,378.27,0.00
87.120.164.6,4,4,0.00,378.85,0.00
87.120.164.62,4,4,0.00,379.24,0.00
190.95.248.34,4,4,0.00,379.46,0.00
87.120.164.5,4,4,0.00,379.50,0.00
87.120.164.61,4,4,0.00,379.60,0.00
87.120.164.4,4,4,0.00,379.62,0.00
87.120.164.7,4,4,0.00,379.86,0.00
87.120.164.4,4,4,0.00,380.97,0.00
87.120.164.62,4,4,0.00,381.48,0.00
87.120.164.6,4,4,0.00,381.98,0.00
87.120.164.7,4,4,0.00,383.02,0.00
87.120.164.5,4,4,0.00,383.12,0.00
92.223.114.4,4,4,0.00,383.38,0.00
134.0.219.37,4,4,0.00,384.44,0.00
87.120.106.8,4,4,0.00,386.49,0.00
92.223.110.8,4,4,0.00,387.85,0.00
87.120.164.61,4,4,0.00,388.33,0.00
92.223.114.62,4,4,0.00,388.49,0.00
87.120.164.7,4,4,0.00,391.00,0.00
91.243.83.9,4,4,0.00,391.36,0.00
92.223.123.50,4,4,0.00,391.56,0.00
92.223.78.23,4,4,0.00,400.57,0.00
193.169.250.4,4,4,0.00,401.68,0.00
92.223.12.4,4,4,0.00,402.21,0.00
92.223.12.22,4,4,0.00,402.25,0.00
92.223.12.15,4,4,0.00,402.62,0.00
92.223.12.9,4,4,0.00,402.67,0.00
92.223.12.23,4,4,0.00,402.93,0.00
92.223.12.24,4,4,0.00,403.54,0.00
92.223.12.11,4,4,0.00,403.74,0.00
92.223.12.24,4,4,0.00,403.84,0.00
92.223.12.25,4,4,0.00,403.86,0.00
193.36.180.7,4,4,0.00,404.09,0.00
92.223.12.22,4,4,0.00,404.12,0.00
92.223.12.15,4,4,0.00,404.38,0.00
92.223.12.9,4,4,0.00,404.64,0.00
92.223.12.6,4,4,0.00,404.85,0.00
92.223.12.27,4,4,0.00,404.94,0.00
92.223.12.13,4,4,0.00,405.06,0.00
92.223.12.14,4,4,0.00,405.26,0.00
92.223.12.10,4,4,0.00,405.31,0.00
92.223.12.27,4,4,0.00,405.48,0.00
82.97.205.4,4,4,0.00,405.78,0.00
92.223.12.10,4,4,0.00,405.85,0.00
92.223.12.16,4,4,0.00,405.99,0.00
92.223.12.26,4,4,0.00,406.11,0.00
92.223.12.5,4,4,0.00,406.14,0.00
92.223.12.25,4,4,0.00,406.15,0.00
92.223.12.19,4,4,0.00,406.18,0.00
92.223.12.8,4,4,0.00,406.21,0.00
82.97.205.4,4,4,0.00,406.22,0.00
92.223.12.17,4,4,0.00,406.23,0.00
92.223.12.13,4,4,0.00,406.31,0.00
92.223.12.7,4,4,0.00,406.31,0.00
92.223.12.26,4,4,0.00,406.52,0.00
92.223.12.17,4,4,0.00,406.66,0.00
92.223.12.8,4,4,0.00,406.71,0.00
92.223.12.19,4,4,0.00,406.73,0.00
92.223.12.18,4,4,0.00,406.86,0.00
92.223.12.18,4,4,0.00,407.17,0.00
193.36.180.4,4,4,0.00,407.46,0.00
92.223.12.14,4,4,0.00,407.49,0.00
193.36.180.7,4,4,0.00,407.57,0.00
92.223.12.7,4,4,0.00,407.67,0.00
82.97.205.61,4,4,0.00,407.71,0.00
193.36.180.6,4,4,0.00,407.72,0.00
92.223.12.30,4,4,0.00,407.77,0.00
92.223.12.20,4,4,0.00,407.85,0.00
92.223.12.5,4,4,0.00,407.87,0.00
92.223.12.22,4,4,0.00,407.92,0.00
92.223.12.12,4,4,0.00,407.99,0.00
92.223.12.14,4,4,0.00,408.22,0.00
92.223.12.16,4,4,0.00,408.49,0.00
92.223.12.6,4,4,0.00,408.76,0.00
92.223.12.11,4,4,0.00,408.88,0.00
92.223.12.30,4,4,0.00,408.94,0.00
92.223.12.20,4,4,0.00,408.97,0.00
92.223.12.23,4,4,0.00,409.14,0.00
82.97.205.5,4,4,0.00,409.32,0.00
92.223.12.4,4,4,0.00,409.43,0.00
193.36.180.4,4,4,0.00,409.61,0.00
82.97.205.62,4,4,0.00,409.70,0.00
92.223.12.6,4,4,0.00,409.78,0.00
92.223.12.12,4,4,0.00,409.91,0.00
186.16.19.94,4,4,0.00,410.64,0.00
92.223.12.10,4,4,0.00,410.65,0.00
92.223.12.7,4,4,0.00,410.98,0.00
193.36.180.6,4,4,0.00,411.22,0.00
186.16.19.94,4,4,0.00,411.73,0.00
92.223.12.26,4,4,0.00,411.98,0.00
193.36.180.5,4,4,0.00,412.13,0.00
92.223.12.17,4,4,0.00,412.15,0.00
92.223.12.8,4,4,0.00,412.24,0.00
193.36.180.5,4,4,0.00,412.52,0.00
92.223.12.20,4,4,0.00,412.57,0.00
92.223.12.23,4,4,0.00,412.93,0.00
92.223.12.16,4,4,0.00,413.01,0.00
82.97.205.5,4,4,0.00,413.72,0.00
82.97.205.5,4,4,0.00,414.30,0.00
92.223.12.13,4,4,0.00,414.56,0.00
92.223.12.27,4,4,0.00,414.90,0.00
92.223.12.25,4,4,0.00,415.54,0.00
82.97.205.61,4,4,0.00,415.63,0.00
190.95.248.34,4,4,0.00,416.71,0.00
95.85.92.4,4,4,0.00,417.20,0.00
95.85.92.5,4,4,0.00,417.75,0.00
82.97.205.62,4,4,0.00,417.77,0.00
95.85.92.6,4,4,0.00,418.45,0.00
95.85.92.62,4,4,0.00,418.48,0.00
82.97.205.4,4,4,0.00,418.57,0.00
92.223.12.11,4,4,0.00,418.58,0.00
95.85.92.7,4,4,0.00,418.72,0.00
92.223.114.61,4,4,0.00,420.41,0.00
95.85.92.4,4,4,0.00,420.76,0.00
95.85.92.4,4,4,0.00,421.08,0.00
95.85.92.5,4,4,0.00,421.28,0.00
92.223.78.22,4,4,0.00,421.36,0.00
95.85.92.8,4,4,0.00,421.55,0.00
92.223.12.12,4,4,0.00,422.15,0.00
92.223.12.15,4,4,0.00,422.31,0.00
95.85.92.6,4,4,0.00,422.62,0.00
186.16.19.94,4,4,0.00,422.79,0.00
95.85.92.62,4,4,0.00,422.80,0.00
95.85.92.7,4,4,0.00,423.92,0.00
95.85.92.6,4,4,0.00,424.78,0.00
92.223.12.5,4,4,0.00,425.03,0.00
95.85.92.8,4,4,0.00,425.43,0.00
95.85.92.7,4,4,0.00,427.44,0.00
5.188.133.10,4,4,0.00,428.07,0.00
78.111.101.4,4,4,0.00,428.98,0.00
5.188.121.181,4,4,0.00,432.47,0.00
92.223.12.4,4,4,0.00,433.42,0.00
95.85.92.8,4,4,0.00,438.33,0.00
95.85.92.5,4,4,0.00,438.62,0.00
92.223.124.17,4,4,0.00,443.08,0.00
92.223.124.16,4,4,0.00,447.16,0.00
213.156.151.61,4,4,0.00,458.59,0.00
92.223.124.44,4,4,0.00,481.02,0.00
1.37.77.98,4,4,0.00,481.83,0.00
92.223.12.9,4,4,0.00,517.99,0.00
92.223.12.24,4,4,0.00,539.93,0.00
94.176.183.61,4,4,0.00,578.71,0.00
92.223.118.22,4,4,0.00,590.54,0.00
92.223.12.19,4,4,0.00,671.57,0.00
5.252.26.7,4,3,0.25,9.89,0.00
92.223.116.211,4,3,0.25,29.57,0.00
92.223.116.203,4,3,0.25,32.35,0.00
92.223.61.21,4,3,0.25,96.65,0.00
31.184.207.62,4,3,0.25,100.01,0.00
93.123.17.132,4,3,0.25,189.41,0.00
92.38.142.29,4,3,0.25,219.31,0.00
195.14.146.81,4,3,0.25,248.06,0.00
5.188.121.159,4,3,0.25,268.24,0.00
185.239.153.6,4,3,0.25,279.72,0.00
5.101.68.28,4,3,0.25,283.48,0.00
151.248.104.69,4,3,0.25,284.29,0.00
185.239.153.15,4,3,0.25,289.16,0.00
92.223.124.45,4,3,0.25,318.77,0.00
5.1.106.249,4,3,0.25,327.59,0.00
80.240.124.4,4,3,0.25,343.30,0.00
92.223.124.44,4,3,0.25,355.69,0.00
92.223.124.15,4,3,0.25,366.65,0.00
92.223.122.164,4,3,0.25,369.47,0.00
92.223.12.18,4,3,0.25,413.24,0.00
92.223.114.12,4,3,0.25,417.93,0.00
5.101.68.12,4,3,0.25,420.00,0.00
92.38.170.7,4,3,0.25,435.20,0.00
92.223.124.43,4,3,0.25,442.34,0.00
213.244.64.66,4,3,0.25,460.11,0.00
5.101.68.10,4,3,0.25,471.14,0.00
94.43.206.202,4,3,0.25,485.53,0.00
5.252.26.5,4,3,0.25,641.16,0.00
92.223.114.7,4,3,0.25,669.08,0.00
5.252.26.4,4,3,0.25,682.60,0.00
170.238.234.217,4,3,0.25,748.43,0.00
92.223.124.13,4,2,0.50,173.14,0.00
92.223.122.165,4,2,0.50,226.32,0.00
37.236.95.2,4,2,0.50,247.42,0.00
185.239.153.12,4,2,0.50,290.11,0.00
5.252.26.6,4,2,0.50,536.87,0.00
94.176.183.62,4,2,0.50,575.14,0.00
5.252.26.10,4,2,0.50,580.17,0.00
93.123.17.155,4,2,0.50,609.43,0.00
93.123.17.154,4,2,0.50,617.36,0.00
197.215.140.234,4,2,0.50,675.01,0.00
217.76.64.90,4,2,0.50,698.32,0.00
5.252.26.8,4,2,0.50,743.82,0.00
5.252.26.9,4,2,0.50,743.82,0.00
5.252.26.11,4,2,0.50,759.32,0.00
93.123.17.157,4,2,0.50,809.26,0.00
93.123.17.253,4,1,0.75,161.78,0.00
37.236.95.2,4,1,0.75,244.37,0.00
5.252.26.61,4,1,0.75,478.00,0.00
5.252.26.7,4,1,0.75,612.84,0.00
5.252.26.62,4,1,0.75,632.59,0.00
93.123.17.153,4,1,0.75,690.17,0.00
5.101.68.30,4,1,0.75,695.26,0.00
5.101.68.8,4,1,0.75,724.83,0.00
93.123.17.147,4,1,0.75,738.33,0.00
93.123.17.146,4,1,0.75,755.37,0.00
93.123.17.138,4,1,0.75,760.52,0.00
93.123.17.133,4,1,0.75,771.29,0.00
197.215.140.235,4,1,0.75,772.56,0.00
93.123.17.172,4,1,0.75,782.46,0.00
93.123.17.161,4,1,0.75,793.00,0.00
5.101.68.4,4,1,0.75,830.25,0.00
93.123.17.135,4,1,0.75,839.90,0.00
5.101.68.6,4,1,0.75,847.01,0.00
93.123.17.151,4,1,0.75,885.41,0.00
5.101.68.7,4,1,0.75,896.10,0.00
93.123.17.159,4,1,0.75,910.95,0.00
41.210.189.22,4,1,0.75,920.46,0.00
93.123.17.254,4,1,0.75,953.59,0.00
93.123.17.156,4,1,0.75,954.49,0.00
93.123.17.140,4,1,0.75,955.42,0.00
93.123.17.174,4,1,0.75,964.84,0.00
