IP 地址,已发送,已接收,丢包率,平均延迟,下载速度 (MB/s)
91.243.83.9,4,4,0.00,221.31,0.00
91.243.83.5,4,4,0.00,221.83,0.00
92.223.116.221,4,4,0.00,222.20,0.00
130.193.166.2,4,4,0.00,223.53,0.00
193.169.250.5,4,4,0.00,225.16,0.00
109.230.114.2,4,4,0.00,225.35,0.00
193.169.250.4,4,4,0.00,225.60,0.00
193.169.250.5,4,4,0.00,225.73,0.00
193.169.250.62,4,4,0.00,225.79,0.00
193.169.250.4,4,4,0.00,225.89,0.00
109.230.114.2,4,4,0.00,225.89,0.00
185.188.144.8,4,4,0.00,226.23,0.00
130.193.166.2,4,4,0.00,226.26,0.00
185.188.144.7,4,4,0.00,226.33,0.00
102.130.69.141,4,4,0.00,226.34,0.00
102.130.69.141,4,4,0.00,226.38,0.00
185.188.144.5,4,4,0.00,226.42,0.00
185.188.144.8,4,4,0.00,226.61,0.00
185.188.144.61,4,4,0.00,226.68,0.00
185.188.144.4,4,4,0.00,226.79,0.00
185.188.144.4,4,4,0.00,226.98,0.00
185.188.144.62,4,4,0.00,227.16,0.00
185.188.144.5,4,4,0.00,227.25,0.00
185.188.144.7,4,4,0.00,228.01,0.00
92.223.114.14,4,4,0.00,230.36,0.00
195.216.237.203,4,4,0.00,230.99,0.00
195.216.237.203,4,4,0.00,231.03,0.00
195.216.237.199,4,4,0.00,231.15,0.00
102.67.99.66,4,4,0.00,231.24,0.00
195.216.237.201,4,4,0.00,231.29,0.00
195.216.237.197,4,4,0.00,231.47,0.00
195.216.237.200,4,4,0.00,231.51,0.00
5.189.207.4,4,4,0.00,231.52,0.00
195.216.237.202,4,4,0.00,231.62,0.00
195.216.237.199,4,4,0.00,231.77,0.00
195.216.237.222,4,4,0.00,231.82,0.00
195.216.237.198,4,4,0.00,231.85,0.00
102.67.99.66,4,4,0.00,231.86,0.00
195.216.237.201,4,4,0.00,232.21,0.00
195.216.237.197,4,4,0.00,232.39,0.00
195.216.237.196,4,4,0.00,232.39,0.00
195.216.237.221,4,4,0.00,232.52,0.00
92.223.114.6,4,4,0.00,232.63,0.00
5.189.207.4,4,4,0.00,232.64,0.00
5.189.207.5,4,4,0.00,232.81,0.00
195.34.58.17,4,4,0.00,232.92,0.00
5.189.207.5,4,4,0.00,232.96,0.00
92.223.114.4,4,4,0.00,233.33,0.00
92.223.114.6,4,4,0.00,233.49,0.00
5.1.106.249,4,4,0.00,233.58,0.00
92.223.114.7,4,4,0.00,233.76,0.00
195.34.58.19,4,4,0.00,233.78,0.00
92.223.114.7,4,4,0.00,234.40,0.00
197.148.108.106,4,4,0.00,234.50,0.00
92.223.114.61,4,4,0.00,234.70,0.00
5.189.207.14,4,4,0.00,234.71,0.00
197.148.108.106,4,4,0.00,234.99,0.00
92.223.116.223,4,4,0.00,235.42,0.00
185.133.224.66,4,4,0.00,236.05,0.00
185.239.153.26,4,4,0.00,236.46,0.00
185.239.153.12,4,4,0.00,236.70,0.00
92.223.114.12,4,4,0.00,236.80,0.00
217.76.64.195,4,4,0.00,236.81,0.00
185.239.153.15,4,4,0.00,236.89,0.00
185.239.153.4,4,4,0.00,236.93,0.00
217.76.64.195,4,4,0.00,237.21,0.00
37.110.209.228,4,4,0.00,237.29,0.00
37.110.209.228,4,4,0.00,237.34,0.00
92.223.114.11,4,4,0.00,237.43,0.00
92.223.114.5,4,4,0.00,237.52,0.00
185.133.224.67,4,4,0.00,237.58,0.00
217.76.64.90,4,4,0.00,237.60,0.00
5.188.132.5,4,4,0.00,237.71,0.00
92.223.114.62,4,4,0.00,237.91,0.00
82.200.205.204,4,4,0.00,238.08,0.00
37.110.209.229,4,4,0.00,238.20,0.00
92.223.114.13,4,4,0.00,238.43,0.00
5.188.132.5,4,4,0.00,238.46,0.00
5.188.132.14,4,4,0.00,238.77,0.00
185.133.224.69,4,4,0.00,238.84,0.00
185.239.153.6,4,4,0.00,239.20,0.00
185.133.224.68,4,4,0.00,239.22,0.00
92.223.116.218,4,4,0.00,239.24,0.00
185.48.136.150,4,4,0.00,239.54,0.00
5.1.106.249,4,4,0.00,239.55,0.00
185.133.224.68,4,4,0.00,239.85,0.00
92.223.114.14,4,4,0.00,239.95,0.00
82.200.205.204,4,4,0.00,239.98,0.00
94.128.12.238,4,4,0.00,240.35,0.00
185.48.136.150,4,4,0.00,240.48,0.00
109.68.233.242,4,4,0.00,240.66,0.00
185.133.224.93,4,4,0.00,241.25,0.00
185.133.224.69,4,4,0.00,241.32,0.00
185.133.224.94,4,4,0.00,241.69,0.00
94.128.12.238,4,4,0.00,241.83,0.00
185.133.224.67,4,4,0.00,242.64,0.00
185.194.11.74,4,4,0.00,243.04,0.00
185.194.11.74,4,4,0.00,243.15,0.00
185.133.224.66,4,4,0.00,243.39,0.00
109.68.233.242,4,4,0.00,243.58,0.00
62.209.27.232,4,4,0.00,245.17,0.00
185.215.162.226,4,4,0.00,245.64,0.00
102.67.99.50,4,4,0.00,245.83,0.00
185.105.1.14,4,4,0.00,246.03,0.00
185.215.162.226,4,4,0.00,246.81,0.00
185.105.1.10,4,4,0.00,247.00,0.00
102.67.99.50,4,4,0.00,247.16,0.00
150.107.126.4,4,4,0.00,247.94,0.00
150.107.126.4,4,4,0.00,248.06,0.00
150.107.126.62,4,4,0.00,248.28,0.00
62.209.27.232,4,4,0.00,248.82,0.00
185.105.1.10,4,4,0.00,249.66,0.00
150.107.126.61,4,4,0.00,251.71,0.00
151.248.104.69,4,4,0.00,253.26,0.00
134.0.219.26,4,4,0.00,255.05,0.00
134.0.219.37,4,4,0.00,255.41,0.00
134.0.219.37,4,4,0.00,256.15,0.00
134.0.219.26,4,4,0.00,259.23,0.00
185.163.3.61,4,4,0.00,261.45,0.00
185.163.3.4,4,4,0.00,264.77,0.00
185.163.3.62,4,4,0.00,265.01,0.00
89.223.90.4,4,4,0.00,265.05,0.00
82.148.98.42,4,4,0.00,266.38,0.00
185.163.3.4,4,4,0.00,266.53,0.00
151.248.104.69,4,4,0.00,267.34,0.00
82.148.98.42,4,4,0.00,269.99,0.00
92.223.110.8,4,4,0.00,270.65,0.00
89.223.90.4,4,4,0.00,270.96,0.00
92.223.110.4,4,4,0.00,272.59,0.00
92.223.110.15,4,4,0.00,273.49,0.00
92.223.110.30,4,4,0.00,274.00,0.00
92.223.110.29,4,4,0.00,274.16,0.00
92.223.110.7,4,4,0.00,274.47,0.00
92.223.110.9,4,4,0.00,274.53,0.00
92.223.110.16,4,4,0.00,274.69,0.00
92.223.110.17,4,4,0.00,274.89,0.00
92.223.110.4,4,4,0.00,274.98,0.00
92.223.110.18,4,4,0.00,277.14,0.00
118.103.136.244,4,4,0.00,278.15,0.00
185.101.137.13,4,4,0.00,280.22,0.00
118.103.136.245,4,4,0.00,280.90,0.00
185.101.137.4,4,4,0.00,282.12,0.00
185.101.137.10,4,4,0.00,285.52,0.00
78.111.101.4,4,4,0.00,286.01,0.00
185.101.137.10,4,4,0.00,288.25,0.00
78.111.101.4,4,4,0.00,288.29,0.00
78.111.101.62,4,4,0.00,289.56,0.00
185.101.137.14,4,4,0.00,289.88,0.00
78.111.101.61,4,4,0.00,290.74,0.00
118.103.136.245,4,4,0.00,296.17,0.00
103.211.151.21,4,4,0.00,296.20,0.00
102.68.141.74,4,4,0.00,299.46,0.00
102.68.141.74,4,4,0.00,299.59,0.00
5.188.133.8,4,4,0.00,306.24,0.00
103.211.151.21,4,4,0.00,308.73,0.00
5.188.133.9,4,4,0.00,310.89,0.00
5.188.133.11,4,4,0.00,311.23,0.00
197.188.22.102,4,4,0.00,312.03,0.00
197.188.22.102,4,4,0.00,313.36,0.00
43.245.140.2,4,4,0.00,314.59,0.00
5.188.133.11,4,4,0.00,314.72,0.00
80.15.251.11,4,4,0.00,315.77,0.00
43.245.140.2,4,4,0.00,315.79,0.00
80.15.251.11,4,4,0.00,315.95,0.00
80.15.251.9,4,4,0.00,316.63,0.00
80.15.251.9,4,4,0.00,317.41,0.00
5.188.133.10,4,4,0.00,319.26,0.00
5.188.133.10,4,4,0.00,319.99,0.00
41.210.189.22,4,4,0.00,324.99,0.00
41.210.189.22,4,4,0.00,325.34,0.00
197.225.145.26,4,4,0.00,332.01,0.00
197.225.145.26,4,4,0.00,336.05,0.00
1.37.77.98,4,4,0.00,339.53,0.00
80.15.251.1,4,4,0.00,340.25,0.00
80.15.251.1,4,4,0.00,340.63,0.00
1.37.77.98,4,4,0.00,349.65,0.00
179.0.200.126,4,3,0.25,119.53,0.00
92.223.43.12,4,3,0.25,193.36,0.00
37.236.95.2,4,3,0.25,238.17,0.00
37.236.95.2,4,3,0.25,251.07,0.00
